,words,x,y
5579,lower,1.2121147,-0.56140697
5580,Isle,-1.0372622,0.044298917
5581,Man,-0.1815055,-0.24284513
5582,"follow,",0.6317368,-0.15495536
5583,"so,",0.32686612,1.2908484
5584,"pursued,",0.05613693,0.21563414
5585,derogation,-0.002525038,-0.23451719
5586,Applied,-0.39473003,-0.67357415
5587,GDPR'),-0.35513425,0.09383551
5588,Schedule,-0.6248522,-0.27831143
5589,LED,-1.3617771,-0.28580007
5590,Implementing,-2.0176182,-0.31697363
5591,reliance,1.2256061,-0.08345778
5592,('SCC'),-1.5327184,0.44363087
5593,US.,0.74520046,0.19797932
5594,('HHS'),-2.686521,-0.09370246
5595,Lifespan,-4.164625,-1.3580904
5596,Affiliated,-3.2362144,1.1166589
5597,Covered,-3.0253923,0.7545997
5598,Entity,-2.7258856,0.3892717
5599,"$1,040,000",-0.88365304,0.28942543
5600,HHS',-0.9100458,0.23020789
5601,settle,-1.2526398,-0.9848961
5602,Portability,-1.5559461,-1.6413333
5603,1996,-2.284373,-1.1557355
5604,HIPPA,-0.35587016,-0.6492385
5605,Rules'),-0.41493884,-0.8521715
5606,unencrypted,-0.5893286,-0.19599059
5607,laptop,0.42686844,0.031386428
5608,Settlement').,-1.4970363,0.20619479
5609,"Corporation,",-2.5540626,-0.57976323
5610,parent,-2.3926451,-1.340945
5611,associate,-2.864254,-1.7606819
5612,"System,",-2.9398372,0.20929794
5613,affiliated,-0.22935592,0.30647096
5614,hospital,1.6863743,-1.4589278
5615,employee's,0.12511438,0.13713081
5616,('ePHI'),0.30386582,0.120894015
5617,patients',0.1227415,-0.050637096
5618,medication,0.4444031,-0.8240729
5619,"20,431",-0.08359937,0.5489556
5620,Settlement,-1.4951892,1.1511589
5621,"not,",-2.2384374,0.18055922
5622,encrypt,0.6006302,-0.118547164
5623,inventory,1.0797361,1.296732
5624,"ePHI,",-0.05072207,0.8518736
5625,affiliates,-0.2831888,-0.39440215
5626,Healh,-1.0425159,-0.24815558
5627,HaMagen,-2.5591762,3.1430874
5628,"2,",-1.6245648,0.64319974
5629,exact,0.59052294,0.3807876
5630,presence,0.47189975,0.28999242
5631,someone,0.3713493,0.11038555
5632,diagnosed,0.7923496,0.69767004
5633,cross-checks,-1.6697853,1.5838485
5634,GPS,-1.3190178,1.1710076
5635,history,-1.1817548,0.93873906
5636,phone,-0.3836344,0.057201028
5637,back,0.4037114,0.6725096
5638,phone.,-1.2404344,-0.25630954
5639,bluetooth,-0.114700355,-0.59737253
5640,device.,-0.08054014,-0.5546077
5641,"confirm,",0.23027927,1.0234692
5642,"confirmations,",0.35212356,1.3290794
5643,Health's,-0.0694974,0.32114542
5644,exposures,-0.72963345,0.4112495
5645,reported.,-0.21659908,0.7073133
5646,"has,",-1.0115867,0.14409015
5647,app's,-0.41806915,0.8930888
5648,source,0.9169687,1.368792
5649,"cross-checking,",0.23143826,0.42033875
5650,proximity,1.1793315,-0.27629954
5651,forwarded.,0.13668264,-0.17551386
5652,"attempts,",0.12496931,0.54952663
5653,('CFPB'),-1.8786634,-0.7695044
5654,rulemaking,-0.91383636,0.981434
5655,consumer-authorised,-0.33906218,1.1788344
5656,symposium,-1.3144377,1.1956803
5657,earlier,-0.7094341,1.1
5658,CFPB,-2.0411434,3.131722
5659,stakeholder,-1.6944363,2.1373737
5660,input,-1.1234753,1.9955465
5661,efficiently,0.9094967,0.35946658
5662,described,-0.21147594,-0.6988636
5663,1033,0.74893373,-1.3018647
5664,Dodd-Frank,-0.49637303,-0.82263786
5665,Wall,-1.8780159,-2.7455902
5666,Street,-2.2720952,-3.2776046
5667,Reform,-2.7391472,-3.2247646
5668,"2010,",-1.5481036,-2.6162677
5669,inquire,-0.21519955,-0.18487541
5670,interaction,-0.190123,-0.3040811
5671,statutes,-0.25233686,-0.1762123
5672,impacting,0.14438388,0.13802041
5673,detriment,0.37050334,-0.07456996
5674,summarises,-1.7084761,0.20198673
5675,"scope,",0.2470486,-0.28599304
5676,accountability.,0.70192796,-0.6409977
5677,('UOOU'),-0.83619225,0.08428902
5678,controller's,-0.44595096,-0.12713605
5679,performed,-0.0024796687,-0.2528226
5680,UOOU,-0.8610216,2.0528905
5681,5(2),-0.5229354,-0.29362902
5682,choosing,0.62540895,1.074245
5683,functionalities,0.19734031,-0.42429128
5684,wording,-0.5973491,-0.97864515
5685,5(1),-0.6361165,0.5807758
5686,fulfilment,0.81193334,0.003496584
5687,assumed,0.016544351,0.20165788
5688,ground,0.6099722,0.72035193
5689,('NAIH'),-0.7504955,-0.2140231
5690,Ltd.,-0.812242,2.755903
5691,NAIH,-0.936333,0.8183351
5692,complainant's,3.413429,0.87094015
5693,damages,-0.93144846,0.8758663
5694,HUF,-0.38942885,1.0813619
5695,€29).,0.24843325,0.15831481
5696,appeal,-0.15812883,1.0784856
5697,challenged,0.56948406,1.5011168
5698,Dr.,-0.22418806,0.3805132
5699,Márton,-0.25175756,0.41357273
5700,"Domokos,",-0.38852018,0.47810823
5701,Senior,-0.3239938,0.53414786
5702,Counsel,-0.24194849,0.5116805
5703,CMS,-0.8387503,0.8940537
5704,Cameron,-0.92709756,1.0331384
5705,McKenna,-1.0252732,1.2751824
5706,Nabarro,-1.1636498,1.3533782
5707,Olswang,-1.0968466,1.3925756
5708,LLP,-0.9072704,1.2913419
5709,DataGuidance:,-0.28747362,0.9028942
5710,complex.,-0.103283376,0.10492724
5711,He,-0.044637673,0.7502658
5712,"websites,",0.74935097,-0.82420975
5713,advertisers,0.62678367,-0.69245964
5714,keyword).,0.2860178,0.6782095
5715,seeing,0.2659786,1.009945
5716,AdWords,-0.12656175,1.4468346
5717,showed,0.010168577,1.042009
5718,searched,0.38293967,-0.16279873
5719,algorithm,0.31902537,0.19816154
5720,Ireland.,0.0015300962,0.6332224
5721,"but,",1.5598481,0.99864185
5722,"eventually,",1.6324809,1.0880648
5723,answer,1.2249488,0.80718875
5724,Despite,0.54048324,-0.032759245
5725,"complainant,",0.33434433,0.22210152
5726,Ireland's,-0.77507997,-0.8915381
5727,systemic,-1.4487078,-0.95068216
5728,problem,-0.3057599,0.07679335
5729,"Ireland.""",0.042088065,0.39158228
5730,CORRECTION,-0.4644502,0.19246249
5731,(30,-0.64687353,0.2184311
5732,"publication,",-0.4796866,0.93026984
5733,article,-0.28863102,1.2786145
5734,erroneously,-0.119330004,1.4255409
5735,corrected,-0.31759873,0.42779827
5736,apologises,0.08708883,0.25083768
5737,inconvenience,0.13666452,0.32686168
5738,caused.,0.09214075,0.1667052
5739,summary,-1.3071625,1.6718631
5740,Summary,-1.8215932,2.102842
5741,"Council,",-1.371862,0.18536021
5742,"Committee,",-0.2668245,-1.5404099
5743,"Regions,",-0.45490584,-1.6823735
5744,emerge,-0.19254364,0.32164052
5745,focussing,-0.44497555,-0.08192367
5746,quantitative,-0.58207434,-0.2495687
5747,aspects.,-0.29049298,-0.29936704
5748,respondents,0.8108511,1.0058533
5749,overarching,1.408418,-0.049025677
5750,strategy,0.5927777,-0.3036735
5751,mechanisms.,0.5490543,-0.115509026
5752,datasets.,0.22713691,0.046564188
5753,settled,-1.3543128,1.1070948
5754,Raymond,-0.7316155,0.7479072
5755,"Gonzalez,",-0.38259938,0.54459167
5756,Carlos,-0.42483747,0.41032887
5757,S.,-0.3797407,0.04257733
5758,"Guerrero,",-0.35404184,-0.10186733
5759,Joshua,-0.1822161,-0.16624686
5760,"Hernandez,",0.1427023,-0.3376183
5761,jointly,0.15907611,-0.27119398
5762,CSG,0.14527884,-1.0458927
5763,Solutions,0.15958923,-1.1923755
5764,Second,-0.30973837,0.19061553
5765,Choice,-0.6105434,0.69190764
5766,"Horizon,",-0.7538135,1.1499103
5767,defendants,-0.10761739,3.1168466
5768,defrauded,-0.2680787,0.6664168
5769,cash-strapped,-0.28443146,0.32240373
5770,deceptive,-0.14544687,-1.088304
5771,illegal.,-0.74077207,-0.1711521
5772,court,-1.161485,0.9659142
5773,Proposed,-1.1514912,1.7111939
5774,resolving,-0.8104508,0.78063405
5775,allegations,-0.09516899,0.93057466
5776,bans,-0.1265694,2.1368358
5777,telemarketing,1.0244477,0.18296084
5778,debt-relief,0.56174684,-1.0481154
5779,1914,-2.3094118,-1.802876
5780,Telemarketing,-1.9979035,-2.077634
5781,Sales,-1.7490001,-2.1117108
5782,Rule,-1.1508722,-1.4832817
5783,1995.,-1.4971825,-1.099452
5784,"from,",-0.55563825,1.0636748
5785,benefitting,0.87534064,-0.098626785
5786,scheme.,0.29092142,0.39526996
5787,"departments,",-0.8622012,0.56205666
5788,self-assessment,-0.29276803,0.24238156
5789,Guide').,-1.2109838,-0.3335828
5790,​​Security,-0.08030034,-0.22188699
5791,regulations.,-0.15295662,0.26018846
5792,six-point,0.57746255,0.15506177
5793,"notification,",-0.018501036,-0.15160452
5794,limitation.,0.021238025,-0.09561787
5795,('DTA'),-1.1714398,-0.7183218
5796,co-designed,-0.41510463,-0.58528656
5797,performing,-0.03896943,0.13122341
5798,risk-informed,-0.12753212,1.4280964
5799,suitability,0.39428964,0.93526584
5800,910/2014,-1.3485066,-0.08933816
5801,Market,-0.8250771,-0.5111214
5802,Repealing,-0.9413424,-0.36916432
5803,1999/93/EC,-0.5175629,0.026824346
5804,eIDAS,-0.58008665,0.026472123
5805,Regulation').,-0.5157134,0.05993191
5806,2025,-1.2358202,-0.99174935
5807,hybrid,-0.07858332,-0.5332191
5808,promoting,0.3669753,-0.79255253
5809,fostering,0.13795477,-0.66501164
5810,innovation.,0.16068265,-0.43633857
5811,lays,-1.1194333,0.7501594
5812,level;,-0.32569423,0.46249884
5813,"is,",-0.4856683,0.73632234
5814,future-proof,-0.22578469,0.53957206
5815,"environment,",0.085135415,0.026639918
5816,tackling,0.31903493,-0.21195993
5817,Europeans,0.26755583,-0.3569546
5818,ecosystem.,-0.5174591,0.5352577
5819,forward,-1.2531816,-0.053150807
5820,anticipate,0.6221804,1.0480962
5821,threats.,-0.037073765,0.32241637
5822,Thailand,-1.9821328,-0.45691493
5823,('BOT'),-1.8810554,-0.38368303
5824,clearer,-0.091119416,0.08859775
5825,"storage,",-0.031078933,-0.4845477
5826,management.,-0.4315748,0.028254703
5827,BOT's,-0.105031505,0.171587
5828,sandbox,-1.0871906,0.13674478
5829,validate,0.010130172,-0.16921234
5830,"PS/00115/2020,",-0.7360478,0.11140651
5831,Xfera,-1.0986447,0.61824155
5832,"Móviles,",-0.2726741,0.14536856
5833,S.A.,-0.40540522,0.002551551
5834,"€5,000",0.06925462,-0.4998422
5835,58(1),-0.20300476,-0.12092698
5836,Móviles,-0.79174805,0.8295246
5837,"AEPD,",0.50364417,0.5561655
5838,timeframe.,-0.2500815,0.36419812
5839,imposes,-1.347694,0.6149541
5840,"€5,000,",-1.2168357,0.47973284
5841,Móviles's,-0.7330367,-0.33676094
5842,payment.,-1.260765,-0.050530177
5843,alleging,-1.1156701,0.64536566
5844,misled,0.2559797,-0.59434223
5845,expanding,0.9693954,-0.3070327
5846,combine,-0.008102845,0.42599422
5847,activity.,-0.8772379,-0.34979412
5848,ACCC,-0.8798102,3.4742968
5849,start,0.1343098,-0.2702165
5850,combining,0.34186488,-0.1727915
5851,non-Google,2.2575765,-0.038461283
5852,sites,0.2872419,0.35068935
5853,formerly,0.64288384,1.1325023
5854,DoubleClick,0.5573205,1.0844446
5855,adverts.,-0.10819669,0.530612
5856,"separate,",0.32537872,0.31490317
5857,became,1.2349559,-0.32138956
5858,linked,2.5302308,-0.029260108
5859,Google.,0.09871363,0.12997381
5860,newly,0.78172207,0.29310122
5861,combined,1.1866742,0.25585905
5862,impacted,0.1022545,0.45201293
5863,millions,0.16045605,0.29879048
5864,Australians,0.25753495,0.33843857
5865,Chair,-0.60580677,-0.817066
5866,Rod,-0.124238774,0.39202675
5867,Sims,-0.13368744,0.33149025
5868,'',-1.0312185,0.056029342
5869,much,0.44613108,1.5932456
5870,profits,0.33778745,1.4564316
5871,[…],0.031231862,1.0309218
5872,considers,-0.37141362,0.41151658
5873,''price'',0.78209597,0.039930064
5874,knowledge.'',-0.15769054,-0.1765098
5875,"Liberties,",-1.6456507,-1.0872754
5876,Home,-1.5882646,-1.2535074
5877,('LIBE'),-1.5400232,-1.3033923
5878,"suggestions,",-0.34505808,0.7029265
5879,underlining,0.30119786,0.10619813
5880,underlying,0.51121676,-0.44897467
5881,registering,0.4067303,0.2640135
5882,itself.,0.116545424,-0.7124705
5883,5/2020,-1.6749351,0.3058549
5884,EDPS,-1.2485853,1.6643659
5885,welcomed,-0.9477339,1.2095187
5886,strike,-0.09923889,0.33347285
5887,balance,-0.33483887,0.11571514
5888,"recommended,",-0.84459865,0.6652181
5889,interconnection,0.17486967,0.43209422
5890,central,0.4891566,0.33412725
5891,beneficial,0.028997444,-0.13500994
5892,ownership,-0.051363975,-0.22611776
5893,registers,1.9265267,-1.7061391
5894,"Default,",-0.15412636,0.44091004
5895,public-private,-0.7651049,-0.05714256
5896,partnerships,-0.94111407,-0.1482237
5897,boundaries,-0.8143731,-0.49084514
5898,encouraged,-0.16859986,0.5027494
5899,agreeing,0.21673897,-0.28161955
5900,Action,-0.50166816,-0.34721237
5901,Task,-0.7828312,-1.3109319
5902,Force.,-0.8285819,-0.86285794
5903,Icelandic,-0.50931966,-0.41652742
5904,('Persónuvernd'),-0.26907027,0.40396705
5905,('TR'),-0.44957295,-0.7137643
5906,90/2018,-0.81925976,-0.4120269
5907,"Act'),",-0.71087086,-0.31236124
5908,reliable,-0.14129221,1.1827286
5909,verifying,0.6635324,0.61894554
5910,examined,0.8254565,0.1555528
5911,"verified,",0.28005448,0.15078773
5912,archives.,-1.0498422,-0.883781
5913,investigative,-0.46240565,1.4147086
5914,TR,-8.336549e-05,0.33715335
5915,residence,0.15612623,-0.18254094
5916,"abroad,",0.008544506,0.05930585
5917,Registry,-0.24687812,0.6309651
5918,"Iceland,",-0.7778002,0.55143005
5919,reliability,-0.23190309,-0.07551247
5920,addresses.,-0.64245594,0.2793907
5921,"PS/00134/2020,",-1.6659571,0.0064613014
5922,El,-1.9354637,-0.077429496
5923,Real,-2.5194552,1.1352443
5924,Sporting,-2.5168476,0.61765134
5925,de,-2.1396995,0.02405346
5926,Gijón,-0.99381506,-0.8472629
5927,S.A.D.,-0.6240417,-0.16432525
5928,unlawfully,0.5710974,-0.49709573
5929,club,-0.032798644,-1.30328
5930,consist,-0.06036262,0.41947687
5931,ambiguous.,-0.6248476,0.5677039
5932,"fact,",-0.7486816,1.3027974
5933,"inaction,",0.6394515,0.4005426
5934,tick,0.55314004,0.47727063
5935,boxes,0.37707627,0.5133273
5936,deny,0.68276256,-0.2668551
5937,Gijón's,-1.4818171,0.5344033
5938,amounted,-0.5094478,0.3794138
5939,relying,-0.3763649,0.06205122
5940,"contracts,",0.6518741,-0.2972429
5941,alternatives,0.2173128,-0.14724387
5942,"Shield,",-0.21966249,-0.24315646
5943,accurately,0.090383545,0.24516161
5944,recognises,0.47574583,1.2329512
5945,"valid,",0.5106218,1.3062694
5946,raises,1.0884914,0.748207
5947,invest,0.16261205,0.14442918
5948,wave,-0.6183558,0.026148273
5949,focused,-1.1295761,0.81914127
5950,Knesset,-0.5928969,-0.4887373
5951,Israeli,-1.0698359,-0.9006715
5952,issuing,-0.19367881,-1.2820292
5953,papers,-0.9195743,-0.1271113
5954,economy.,0.41964746,-0.22436947
5955,"examined,",0.39344782,0.22477497
5956,Expanding,-0.6374038,1.1352799
5957,advantages,-0.41615775,1.3439949
5958,decentralised,0.60458815,-0.2753146
5959,consent-based,0.37116414,-0.90210927
5960,storage,0.24771717,-0.551967
5961,optimal,0.3541575,-0.23834497
5962,accuracy.,-0.06668271,-0.30909932
5963,Minchae,-0.31518412,0.46325836
5964,Kang,-0.4439135,0.56277394
5965,Kwang,-0.4273775,0.53362805
5966,"Bae,",-0.66640425,-0.55491173
5967,Lee,-1.8808314,-0.46670806
5968,"Ko,",-1.8789513,-0.27210233
5969,Korean,-1.538704,0.6545842
5970,('KCC'),-1.5659226,0.76333416
5971,KRW,-1.1409743,0.82096577
5972,186,-1.4250796,0.61916935
5973,"€132,300)",-0.36641085,0.39788747
5974,Tik,-0.5485209,0.4117673
5975,Tok,-0.39044648,0.37910807
5976,KCC,-0.5700121,1.4589971
5977,counts,-0.85499644,0.60306454
5978,penalties.,-0.7636525,0.22363038
5979,Bae,-0.503578,1.0765871
5980,consisted,-0.48255843,0.95820534
5981,"""a",-0.658138,0.9389386
5982,surcharge,-0.78000116,0.8633155
5983,180,-0.8881522,0.6620924
5984,"€128,100)",0.24265356,-0.32177725
5985,"€4,200)",0.41710323,-0.25336063
5986,overseas.,0.14956616,0.034091353
5987,"""",-0.39095506,-0.25325412
5988,"""summary",0.16037431,0.40267792
5989,official,0.6253575,0.087467834
5990,disposition,0.38527685,0.18619464
5991,minutes.,0.5991841,0.3715899
5992,Sector,-1.757491,-0.5236491
5993,Coordination,-1.8727527,-0.68570787
5994,('HC3'),-1.8429171,-0.71753734
5995,Website').,-1.0250729,-0.32930017
5996,HHS,-2.0007865,2.1955526
5997,Website,-0.6771891,2.0262887
5998,cultivate,0.1898301,-0.12926766
5999,"briefings,",0.5822691,0.4134975
6000,"alerts,",0.13150133,-0.27971223
6001,notes.,0.5714729,-0.29617515
6002,72-hour,-0.9064929,0.7744493
6003,forth,-0.82721066,-0.9311478
6004,managed,-0.8679083,-0.8354937
6005,Registers.,-1.5574027,-0.6417346
6006,VDAI,-0.9401565,1.5372566
6007,maintenance,-0.038495306,-0.011598939
6008,Co-operation,-1.2635189,-1.2537084
6009,('OECD'),-1.0480952,-0.702859
6010,G20,1.4848547,-1.728418
6011,rationales,-0.7474631,0.16722903
6012,governance.,-0.30746692,-0.11126646
6013,considerable,0.7411243,1.2088085
6014,experimentation,0.8968454,0.68755966
6015,ecosystems,0.7815646,-0.07856502
6016,explicitly,0.70202273,0.8041437
6017,implicitly,0.8906009,0.35181695
6018,Principles.,0.11423305,-0.03290181
6019,"notes,",0.20099124,1.0818123
6020,seem,0.59837604,0.18171942
6021,"robustness,",0.017113976,-0.6624525
6022,wellas,1.2126592,0.7810869
6023,emphasise,1.2977979,0.5602053
6024,develop.,0.28440267,-0.06848764
6025,oriented,-0.18636139,-0.012092413
6026,steering,0.08967969,0.6595269
6027,socially-oriented,-0.6061842,-0.1627066
6028,('MoJ'),-1.461292,-0.16542998
6029,5741-1981,-1.6159939,-1.3041997
6030,database.,-0.048549306,0.1177755
6031,Hebrew.,0.22990963,0.123826064
6032,Hellenic,-1.2901175,-0.8129011
6033,('HDPA'),-1.5385948,-0.3555234
6034,rejecting,-0.9529418,1.2789237
6035,401,-0.9848562,-0.23386416
6036,Military,-2.0596607,-0.5360153
6037,Hospital,1.5727745,0.46792427
6038,Athens,-1.9437934,-0.7674337
6039,Hospital').,-1.5724759,-0.5452867
6040,military,0.57537794,0.06822477
6041,needs,0.8126164,-0.6643858
6042,visit,0.52597755,-0.4071112
6043,HDPA,1.8862062,2.8126142
6044,Further,0.5475052,0.50653005
6045,Hospital's,1.0369961,1.1881753
6046,"argument,",0.99589795,1.487546
6047,decide,0.7916906,0.8765677
6048,contradict,0.40355092,-0.9225256
6049,suffice,0.32021222,-0.3814277
6050,exclude,0.22271988,-0.3712558
6051,HDPA.,0.12345328,-0.15541293
6052,exclusion,0.15855874,0.6059214
6053,HDPA's,0.42579082,0.6503565
6054,"lawful,",0.6119722,0.7446152
6055,implicating,0.92378,0.5326117
6056,proved,0.43584123,0.19484481
6057,entrance,0.19036,-0.44752455
6058,securing,-0.3321342,-1.1838274
6059,facilities,-0.38915497,-1.2495993
6060,designate,1.1814399,0.1748828
6061,DPO,0.18599759,-0.50915605
6062,Defence,-0.5830989,-1.2393924
6063,Staff,-0.4736558,-1.4005402
6064,"cannot,",-0.6339951,-1.0985972
6065,37,0.11965045,-0.21223165
6066,performs,-0.15680799,0.97352
6067,tasks.,-0.55617577,0.90555596
6068,Encryption,-2.0855072,-0.97518164
6069,('BSSN'),-1.811342,-0.42482096
6070,Index,-0.025602298,0.10976585
6071,"4.1,",0.039089415,-0.15653089
6072,readiness,0.67806613,-0.061652884
6073,ISO/IEC,0.57891643,-0.17125802
6074,27001,0.42544195,-0.04591114
6075,BSSN,-0.27715778,1.3168329
6076,regulations,0.54157233,-0.5536391
6077,reforms,-0.23142931,-2.8721755
6078,discuss,-0.26632792,0.06439062
6079,Amy,-1.8270257,-0.12413069
6080,Klobuchar,-1.8311304,-0.004188118
6081,"she,",-0.9170081,0.52157545
6082,"Senators,",-0.7232237,0.19388741
6083,William,-1.4862852,-1.049966
6084,P.,-1.8485309,-0.77585405
6085,Barr,-1.8400267,-1.1910228
6086,('DoJ'),-2.4531002,-0.9262048
6087,Antitrust,-1.6940246,-0.8075703
6088,Division'),-1.0475681,-0.063419975
6089,"Fitbit,",-0.96716917,0.5959082
6090,sceptical,-0.41487914,0.9513488
6091,promises,0.7327735,0.4203236
6092,employ,-0.0044769207,-0.09064442
6093,"sensitive,",0.8142265,0.05868913
6094,businesses.,0.1265991,0.51658404
6095,growing,-0.35211828,0.025850626
6096,acquire,0.74108577,0.49613282
6097,ring-fence,0.90758014,-0.253746
6098,competition,0.57379675,0.5892096
6099,reduction,0.4549739,-0.5207185
6100,incentives,0.76122725,-0.91560537
6101,competing,0.8913544,-0.96870834
6102,wearables,1.079796,-1.1499214
6103,privacy-enhancing,1.1548038,-0.51100355
6104,offered.,1.1107466,-0.28716373
6105,"Transport,",-1.4017531,-0.48967686
6106,"Communications,",-1.6367475,-0.49842632
6107,default,-0.5541671,1.1093546
6108,changed,0.26635066,-0.22825137
6109,hackers.,-0.3471268,-0.03762741
6110,suggested,0.87104285,1.186854
6111,"updates,",1.1345667,0.5581015
6112,Global,-1.704784,-0.49206075
6113,Partnership,-1.6445069,-0.4471305
6114,('GDHP'),-1.4599129,-0.34936476
6115,experiences,0.27497143,-0.23011391
6116,"planning,",0.38376778,-0.19223605
6117,initiatives.,-1.0037775,-0.10080175
6118,cover,-0.91707534,1.0047942
6119,era,-0.095494084,0.27691865
6120,advancing,-0.14858578,0.042224757
6121,citizens.,0.96070594,0.040979587
6122,Family,-0.7223831,-0.8364093
6123,Welfare,-0.78364044,-0.9539178
6124,"GDHP,",-1.1422615,-0.79104745
6125,Ms,-1.1278121,-0.73844206
6126,Preeti,-1.0558665,-0.5069819
6127,"Sudan,",-1.0395,-0.3698266
6128,aggressively,0.028202564,0.13704686
6129,needs.,0.37717003,0.2034592
6130,cornerstone,0.39942193,0.41576955
6131,fight,0.18960257,0.29708886
6132,Coronavirus.,-0.25050387,0.11771041
6133,hour,-0.12567061,0.022982024
6134,leverage,0.0064996677,0.13795461
6135,momentum,0.009622997,0.28836027
6136,accelerate,0.34924886,0.31228024
6137,GDHP,-0.8589851,-0.010652801
